larsCode,courseName,level,providerUkprn,providerName
719,Biomedical scientist (level 6),6,10007156,"UNIVERSITY OF SALFORD, THE"
719,Biomedical scientist (level 6),6,10007789,THE UNIVERSITY OF EAST ANGLIA
719,Biomedical scientist (level 6),6,10007165,THE UNIVERSITY OF WESTMINSTER
719,Biomedical scientist (level 6),6,10007785,THE UNIVERSITY OF BRADFORD
534,Blacksmith (level 3),3,,
76,Boatbuilder (level 3),3,10000820,"BOURNEMOUTH AND POOLE COLLEGE, THE"
76,Boatbuilder (level 3),3,10005977,SOUTH DEVON COLLEGE
76,Boatbuilder (level 3),3,10033408,CORNWALL MARINE NETWORK LIMITED
76,Boatbuilder (level 3),3,10007928,SOUTH HAMPSHIRE COLLEGE GROUP
76,Boatbuilder (level 3),3,10000944,BROCKENHURST COLLEGE
76,Boatbuilder (level 3),3,10005128,CITY COLLEGE PLYMOUTH
76,Boatbuilder (level 3),3,10003406,ISLE OF WIGHT COLLEGE
522,Boatmaster (level 3),3,10056817,SEAREGS TRAINING LTD
599,Bookbinder (level 2),2,,
294,Brewer (level 4),4,10012467,HIT TRAINING LTD
287,Bricklayer (level 2),2,10002917,HARTLEPOOL COLLEGE OF FURTHER EDUCATION
287,Bricklayer (level 2),2,10007320,WFCCTT
287,Bricklayer (level 2),2,10002370,EXETER COLLEGE
287,Bricklayer (level 2),2,10007011,NORTHAMPTON COLLEGE
287,Bricklayer (level 2),2,10002863,RIVERSIDE COLLEGE
287,Bricklayer (level 2),2,10036143,SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE
287,Bricklayer (level 2),2,10001475,CITY OF SUNDERLAND COLLEGE
287,Bricklayer (level 2),2,10002412,FARNBOROUGH COLLEGE OF TECHNOLOGY
287,Bricklayer (level 2),2,10009063,BUILDING CRAFTS COLLEGE
287,Bricklayer (level 2),2,10007709,YORK COLLEGE
287,Bricklayer (level 2),2,10004603,NEWCASTLE AND STAFFORD COLLEGES GROUP
287,Bricklayer (level 2),2,10001850,DARLINGTON COLLEGE
287,Bricklayer (level 2),2,10007431,WEST SUFFOLK COLLEGE
287,Bricklayer (level 2),2,10001743,CRAVEN COLLEGE
287,Bricklayer (level 2),2,10005822,SHREWSBURY COLLEGES GROUP
287,Bricklayer (level 2),2,10007469,WEYMOUTH COLLEGE
287,Bricklayer (level 2),2,10000812,BOSTON COLLEGE
287,Bricklayer (level 2),2,10004552,NELSON AND COLNE COLLEGE
287,Bricklayer (level 2),2,10001004,BURTON AND SOUTH DERBYSHIRE COLLEGE
287,Bricklayer (level 2),2,10022513,Avant Skills Academy
287,Bricklayer (level 2),2,10000721,BISHOP BURTON COLLEGE
287,Bricklayer (level 2),2,10006963,NEW CITY COLLEGE
287,Bricklayer (level 2),2,10000952,THE SMB GROUP
287,Bricklayer (level 2),2,10000820,"BOURNEMOUTH AND POOLE COLLEGE, THE"
287,Bricklayer (level 2),2,10004116,EAST COAST COLLEGE
287,Bricklayer (level 2),2,10006398,SUFFOLK NEW COLLEGE
287,Bricklayer (level 2),2,10007500,WIGAN AND LEIGH COLLEGE
287,Bricklayer (level 2),2,10000948,LONDON SOUTH EAST COLLEGES
287,Bricklayer (level 2),2,10007928,SOUTH HAMPSHIRE COLLEGE GROUP
287,Bricklayer (level 2),2,10003928,LINCOLN COLLEGE
287,Bricklayer (level 2),2,10002130,EAST SURREY COLLEGE
287,Bricklayer (level 2),2,10000878,BRIDGWATER AND TAUNTON COLLEGE
287,Bricklayer (level 2),2,10003753,LAKES COLLEGE WEST CUMBRIA
287,Bricklayer (level 2),2,10007427,WEST NOTTINGHAMSHIRE COLLEGE
287,Bricklayer (level 2),2,10000473,Buckinghamshire College Group
287,Bricklayer (level 2),2,10007063,TRURO AND PENWITH COLLEGE
287,Bricklayer (level 2),2,10007696,YEOVIL COLLEGE
287,Bricklayer (level 2),2,10005404,REASEHEATH COLLEGE
287,Bricklayer (level 2),2,10004599,NCG
287,Bricklayer (level 2),2,10001696,CORNWALL COLLEGE
287,Bricklayer (level 2),2,10004577,NOTTINGHAM COLLEGE
287,Bricklayer (level 2),2,10001116,CAMBRIDGE REGIONAL COLLEGE
287,Bricklayer (level 2),2,10004695,DN COLLEGES GROUP
287,Bricklayer (level 2),2,10005128,CITY COLLEGE PLYMOUTH
287,Bricklayer (level 2),2,10003189,KIRKLEES COLLEGE
287,Bricklayer (level 2),2,10000610,BEDFORD COLLEGE
287,Bricklayer (level 2),2,10005946,SOLIHULL COLLEGE AND UNIVERSITY CENTRE
287,Bricklayer (level 2),2,10007938,TEC PARTNERSHIP
287,Bricklayer (level 2),2,10006570,EKC GROUP
287,Bricklayer (level 2),2,10034055,ACE TRAINING AND CONSULTANCY LIMITED
287,Bricklayer (level 2),2,10001093,CALDERDALE COLLEGE
287,Bricklayer (level 2),2,10004576,NEW COLLEGE DURHAM
287,Bricklayer (level 2),2,10006349,STOKE ON TRENT COLLEGE
287,Bricklayer (level 2),2,10000896,BRISTOL CITY COUNCIL
287,Bricklayer (level 2),2,10004340,MID-KENT COLLEGE
287,Bricklayer (level 2),2,10003867,LEICESTER COLLEGE
287,Bricklayer (level 2),2,10005200,PRESTON COLLEGE
287,Bricklayer (level 2),2,10007924,DUDLEY COLLEGE OF TECHNOLOGY
287,Bricklayer (level 2),2,10004718,NORTH WARWICKSHIRE AND SOUTH LEICESTERSHIRE COLLEGE
287,Bricklayer (level 2),2,10007339,WARRINGTON & VALE ROYAL COLLEGE
287,Bricklayer (level 2),2,10006038,SOUTHPORT COLLEGE
287,Bricklayer (level 2),2,10007945,CITY OF PORTSMOUTH COLLEGE
287,Bricklayer (level 2),2,10005967,SOUTH & CITY COLLEGE BIRMINGHAM
287,Bricklayer (level 2),2,10016401,NHBC SERVICES LIMITED
287,Bricklayer (level 2),2,10007916,THE COLLEGE OF WEST ANGLIA
287,Bricklayer (level 2),2,10003198,KINGSTON UPON HULL CITY COUNCIL
287,Bricklayer (level 2),2,10002638,GATESHEAD COLLEGE
287,Bricklayer (level 2),2,10005032,SALFORD CITY COLLEGE
287,Bricklayer (level 2),2,10001919,DCG
287,Bricklayer (level 2),2,10005534,RNN GROUP
287,Bricklayer (level 2),2,10004927,ACTIVATE LEARNING
287,Bricklayer (level 2),2,10004772,CITY COLLEGE NORWICH
287,Bricklayer (level 2),2,10007817,CHICHESTER COLLEGE GROUP
287,Bricklayer (level 2),2,10005977,SOUTH DEVON COLLEGE
287,Bricklayer (level 2),2,10005788,"SHEFFIELD COLLEGE, THE"
287,Bricklayer (level 2),2,10006770,THE OLDHAM COLLEGE
287,Bricklayer (level 2),2,10007553,WIRRAL METROPOLITAN COLLEGE
287,Bricklayer (level 2),2,10007527,WILTSHIRE COLLEGE AND UNIVERSITY CENTRE
287,Bricklayer (level 2),2,10003193,HUGH BAIRD COLLEGE
287,Bricklayer (level 2),2,10002923,EAST SUSSEX COLLEGE GROUP
287,Bricklayer (level 2),2,10006494,TAMESIDE COLLEGE
287,Bricklayer (level 2),2,10003855,LEEDS COLLEGE OF BUILDING
287,Bricklayer (level 2),2,10001467,CITY OF BRISTOL COLLEGE
287,Bricklayer (level 2),2,10004676,PETROC
287,Bricklayer (level 2),2,10003146,HOPWOOD HALL COLLEGE
287,Bricklayer (level 2),2,10004344,MIDDLESBROUGH COLLEGE
287,Bricklayer (level 2),2,10004579,NEW COLLEGE SWINDON
287,Bricklayer (level 2),2,10005077,INSPIRE EDUCATION GROUP
287,Bricklayer (level 2),2,10001000,BURNLEY COLLEGE
287,Bricklayer (level 2),2,10024962,LUMINATE EDUCATION GROUP
287,Bricklayer (level 2),2,10000536,BARNSLEY COLLEGE
287,Bricklayer (level 2),2,10003200,HULL COLLEGE
287,Bricklayer (level 2),2,10008426,PGL TRAINING (PLUMBING) LIMITED
287,Bricklayer (level 2),2,10006174,ST HELENS COLLEGE
287,Bricklayer (level 2),2,10007859,WARWICKSHIRE COLLEGE
287,Bricklayer (level 2),2,10006341,THE EDUCATION TRAINING COLLECTIVE
287,Bricklayer (level 2),2,10001535,COLCHESTER INSTITUTE
287,Bricklayer (level 2),2,10002696,GLOUCESTERSHIRE COLLEGE
287,Bricklayer (level 2),2,10043661,OPTIMUM SKILLS LIMITED
287,Bricklayer (level 2),2,10004716,NORTH WALES TRAINING LTD.
287,Bricklayer (level 2),2,10007289,HEART OF YORKSHIRE EDUCATION GROUP
287,Bricklayer (level 2),2,10005277,SKILLS TO GROUP LIMITED
287,Bricklayer (level 2),2,10080843,GREENLIGHT TRAINING LIMITED
287,Bricklayer (level 2),2,10032119,SOUTH WEST ASSOCIATION OF TRAINING PROVIDERS LIMITED
287,Bricklayer (level 2),2,10000754,BLACKPOOL AND THE FYLDE COLLEGE
287,Bricklayer (level 2),2,10000840,BRADFORD COLLEGE
287,Bricklayer (level 2),2,10001378,CHESTERFIELD COLLEGE
287,Bricklayer (level 2),2,10001934,DERWENTSIDE COLLEGE
287,Bricklayer (level 2),2,10003023,"HEREFORDSHIRE, LUDLOW, AND NORTH SHROPSHIRE COLLEGE"
287,Bricklayer (level 2),2,10003955,THE CITY OF LIVERPOOL COLLEGE
287,Bricklayer (level 2),2,10007459,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
287,Bricklayer (level 2),2,10007578,CITY OF WOLVERHAMPTON COLLEGE
287,Bricklayer (level 2),2,10007977,HEART OF WORCESTERSHIRE COLLEGE
287,Bricklayer (level 2),2,10023526,SOUTH STAFFORDSHIRE COLLEGE
287,Bricklayer (level 2),2,10033746,SBC TRAINING LIMITED
287,Bricklayer (level 2),2,10000720,BISHOP AUCKLAND COLLEGE
287,Bricklayer (level 2),2,10001476,UNITED COLLEGES GROUP
287,Bricklayer (level 2),2,10002599,FURNESS COLLEGE
287,Bricklayer (level 2),2,10002743,GRANTHAM COLLEGE
287,Bricklayer (level 2),2,10002899,HARLOW COLLEGE
287,Bricklayer (level 2),2,10003768,LANCASTER AND MORECAMBE COLLEGE
287,Bricklayer (level 2),2,10004144,MACCLESFIELD COLLEGE
287,Bricklayer (level 2),2,10005981,SOUTH ESSEX COLLEGE OF FURTHER AND HIGHER EDUCATION
287,Bricklayer (level 2),2,10005999,TYNE COAST COLLEGE
287,Bricklayer (level 2),2,10006549,TELFORD COLLEGE
287,Bricklayer (level 2),2,10007315,WALSALL COLLEGE
287,Bricklayer (level 2),2,10004112,LOUGHBOROUGH COLLEGE
287,Bricklayer (level 2),2,10004375,MILTON KEYNES COLLEGE
287,Bricklayer (level 2),2,10000950,BROOKLANDS COLLEGE
287,Bricklayer (level 2),2,10001353,CHELMSFORD COLLEGE
287,Bricklayer (level 2),2,10002094,"EALING, HAMMERSMITH & WEST LONDON COLLEGE"
287,Bricklayer (level 2),2,10002244,SHEFFIELD CITY COUNCIL
287,Bricklayer (level 2),2,10030656,THE JCB ACADEMY
287,Bricklayer (level 2),2,10005972,CHESHIRE COLLEGE SOUTH AND WEST
287,Bricklayer (level 2),2,10000794,BOLTON COLLEGE
287,Bricklayer (level 2),2,10003755,SOUTH BANK COLLEGES
287,Bricklayer (level 2),2,10002111,EAST DURHAM COLLEGE
287,Bricklayer (level 2),2,10002140,EASTERN REGION ROOF TRAINING GROUP LIMITED
287,Bricklayer (level 2),2,10001465,BATH COLLEGE
287,Bricklayer (level 2),2,10005998,THE TRAFFORD AND STOCKPORT COLLEGE GROUP
287,Bricklayer (level 2),2,10006442,BIRMINGHAM METROPOLITAN COLLEGE
287,Bricklayer (level 2),2,10003035,HERTFORD REGIONAL COLLEGE
287,Bricklayer (level 2),2,10003406,ISLE OF WIGHT COLLEGE
287,Bricklayer (level 2),2,10088248,ACCXEL LIMITED
287,Bricklayer (level 2),2,10000528,BARKING AND DAGENHAM COLLEGE
287,Bricklayer (level 2),2,10004442,MOULTON COLLEGE
287,Bricklayer (level 2),2,10019711,SKILLS RECRUITMENT LIMITED
287,Bricklayer (level 2),2,10024686,RESOURCES (N E) LIMITED
287,Bricklayer (level 2),2,10032147,SPECIALIST TRADE COURSES LIMITED
287,Bricklayer (level 2),2,10034999,UNIVERSITY ACADEMY HOLBEACH
287,Bricklayer (level 2),2,10044666,SALUTEM LIMITED
287,Bricklayer (level 2),2,10081187,CTSW SKILLS LTD
287,Bricklayer (level 2),2,10081713,MULTI TRADES TRAINING LTD
287,Bricklayer (level 2),2,10087487,LEE MARLEY BRICKWORK LIMITED
287,Bricklayer (level 2),2,10091897,W @ H SAFETY SOLUTIONS LTD
287,Bricklayer (level 2),2,10093807,SALT TRAINING LIMITED
354,Broadcast and media systems engineer (integrated degree) (level 6),6,10007140,BIRMINGHAM CITY UNIVERSITY
354,Broadcast and media systems engineer (integrated degree) (level 6),6,10005389,RAVENSBOURNE UNIVERSITY LONDON
460,Broadcast and media systems technical operator (level 3),3,10004511,NATIONAL FILM AND TELEVISION SCHOOL(THE)
460,Broadcast and media systems technical operator (level 3),3,10090480,MICHAEL STREETE FOUNDATION
460,Broadcast and media systems technical operator (level 3),3,10093558,FEARLESS ADVENTURES ACADEMY LIMITED
547,Broadcast and media systems technician (level 5),5,10006442,BIRMINGHAM METROPOLITAN COLLEGE
447,Building control surveyor (integrated degree) (level 6),6,10007166,UNIVERSITY OF WOLVERHAMPTON
447,Building control surveyor (integrated degree) (level 6),6,10008173,UNIVERSITY COLLEGE OF ESTATE MANAGEMENT
805,Building service engineering foundation apprenticeship (level 2),2,10003146,HOPWOOD HALL COLLEGE
805,Building service engineering foundation apprenticeship (level 2),2,10005534,RNN GROUP
805,Building service engineering foundation apprenticeship (level 2),2,10005977,SOUTH DEVON COLLEGE
805,Building service engineering foundation apprenticeship (level 2),2,10062041,SKILLS4STEM LTD.
805,Building service engineering foundation apprenticeship (level 2),2,10002638,GATESHEAD COLLEGE
198,Building services engineer (level 6),6,10007164,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL"
198,Building services engineer (level 6),6,10003861,LEEDS BECKETT UNIVERSITY
198,Building services engineer (level 6),6,10001726,COVENTRY UNIVERSITY
198,Building services engineer (level 6),6,10003957,LIVERPOOL JOHN MOORES UNIVERSITY
198,Building services engineer (level 6),6,10004078,LONDON SOUTH BANK UNIVERSITY
198,Building services engineer (level 6),6,10007141,UNIVERSITY OF CENTRAL LANCASHIRE
198,Building services engineer (level 6),6,10003855,LEEDS COLLEGE OF BUILDING
198,Building services engineer (level 6),6,10007161,TEESSIDE UNIVERSITY
198,Building services engineer (level 6),6,10091009,CU APPRENTICESHIPS (BETTER FUTURES) LIMITED
198,Building services engineer (level 6),6,10005967,SOUTH & CITY COLLEGE BIRMINGHAM
198,Building services engineer (level 6),6,10062041,SKILLS4STEM LTD.
173,Building services engineering craftsperson (level 3),3,10007928,SOUTH HAMPSHIRE COLLEGE GROUP
173,Building services engineering craftsperson (level 3),3,10035881,EAS MECHANICAL LIMITED
173,Building services engineering craftsperson (level 3),3,10005032,SALFORD CITY COLLEGE
173,Building services engineering craftsperson (level 3),3,10003855,LEEDS COLLEGE OF BUILDING
173,Building services engineering craftsperson (level 3),3,10037909,CHOICE TRAINING LTD.
173,Building services engineering craftsperson (level 3),3,10001778,CROYDON COLLEGE
173,Building services engineering craftsperson (level 3),3,10002917,HARTLEPOOL COLLEGE OF FURTHER EDUCATION
173,Building services engineering craftsperson (level 3),3,10002696,GLOUCESTERSHIRE COLLEGE
173,Building services engineering craftsperson (level 3),3,10001116,CAMBRIDGE REGIONAL COLLEGE
173,Building services engineering craftsperson (level 3),3,10000754,BLACKPOOL AND THE FYLDE COLLEGE
173,Building services engineering craftsperson (level 3),3,10003955,THE CITY OF LIVERPOOL COLLEGE
173,Building services engineering craftsperson (level 3),3,10007431,WEST SUFFOLK COLLEGE
173,Building services engineering craftsperson (level 3),3,10007320,WFCCTT
173,Building services engineering craftsperson (level 3),3,10005128,CITY COLLEGE PLYMOUTH
185,Building services engineering ductwork craftsperson (level 3),3,,
192,Building services engineering ductwork installer (level 2),2,10000610,BEDFORD COLLEGE
164,Building services engineering installer (level 2),2,10037909,CHOICE TRAINING LTD.
164,Building services engineering installer (level 2),2,10002696,GLOUCESTERSHIRE COLLEGE
164,Building services engineering installer (level 2),2,10001778,CROYDON COLLEGE
164,Building services engineering installer (level 2),2,10007928,SOUTH HAMPSHIRE COLLEGE GROUP
164,Building services engineering installer (level 2),2,10035881,EAS MECHANICAL LIMITED
164,Building services engineering installer (level 2),2,10003146,HOPWOOD HALL COLLEGE
164,Building services engineering installer (level 2),2,10005032,SALFORD CITY COLLEGE
164,Building services engineering installer (level 2),2,10002917,HARTLEPOOL COLLEGE OF FURTHER EDUCATION
164,Building services engineering installer (level 2),2,10005788,"SHEFFIELD COLLEGE, THE"
164,Building services engineering installer (level 2),2,10007924,DUDLEY COLLEGE OF TECHNOLOGY
164,Building services engineering installer (level 2),2,10062041,SKILLS4STEM LTD.
164,Building services engineering installer (level 2),2,10007320,WFCCTT
164,Building services engineering installer (level 2),2,10005128,CITY COLLEGE PLYMOUTH
164,Building services engineering installer (level 2),2,10004686,NORTH EAST SURREY COLLEGE OF TECHNOLOGY (NESCOT)
164,Building services engineering installer (level 2),2,10092400,OCTAVIUS LEARNING AND DEVELOPMENT LIMITED PARTNERSHIP
275,Building services engineering senior technician (level 4),4,10002370,EXETER COLLEGE
275,Building services engineering senior technician (level 4),4,10001476,UNITED COLLEGES GROUP
275,Building services engineering senior technician (level 4),4,10001919,DCG
275,Building services engineering senior technician (level 4),4,10003855,LEEDS COLLEGE OF BUILDING
275,Building services engineering senior technician (level 4),4,10062041,SKILLS4STEM LTD.
275,Building services engineering senior technician (level 4),4,10004078,LONDON SOUTH BANK UNIVERSITY
275,Building services engineering senior technician (level 4),4,10004603,NEWCASTLE AND STAFFORD COLLEGES GROUP
275,Building services engineering senior technician (level 4),4,10003955,THE CITY OF LIVERPOOL COLLEGE
275,Building services engineering senior technician (level 4),4,10005032,SALFORD CITY COLLEGE
275,Building services engineering senior technician (level 4),4,10000610,BEDFORD COLLEGE
275,Building services engineering senior technician (level 4),4,10002917,HARTLEPOOL COLLEGE OF FURTHER EDUCATION
275,Building services engineering senior technician (level 4),4,10004340,MID-KENT COLLEGE
275,Building services engineering senior technician (level 4),4,10091009,CU APPRENTICESHIPS (BETTER FUTURES) LIMITED
275,Building services engineering senior technician (level 4),4,10005967,SOUTH & CITY COLLEGE BIRMINGHAM
275,Building services engineering senior technician (level 4),4,10000712,UNIVERSITY COLLEGE BIRMINGHAM
275,Building services engineering senior technician (level 4),4,10001465,BATH COLLEGE
275,Building services engineering senior technician (level 4),4,10001778,CROYDON COLLEGE
275,Building services engineering senior technician (level 4),4,10002638,GATESHEAD COLLEGE
275,Building services engineering senior technician (level 4),4,10005998,THE TRAFFORD AND STOCKPORT COLLEGE GROUP
275,Building services engineering senior technician (level 4),4,10088248,ACCXEL LIMITED
275,Building services engineering senior technician (level 4),4,10026620,HYBRID TECHNICAL SERVICES LIMITED
193,Building services engineering service and maintenance engineer (level 3),3,10046997,GLP TRAINING LTD
193,Building services engineering service and maintenance engineer (level 3),3,10003855,LEEDS COLLEGE OF BUILDING
193,Building services engineering service and maintenance engineer (level 3),3,10005032,SALFORD CITY COLLEGE
193,Building services engineering service and maintenance engineer (level 3),3,10037909,CHOICE TRAINING LTD.
193,Building services engineering service and maintenance engineer (level 3),3,10062041,SKILLS4STEM LTD.
193,Building services engineering service and maintenance engineer (level 3),3,10003206,HUMBERSIDE ENGINEERING TRAINING ASSOCIATION LIMITED
193,Building services engineering service and maintenance engineer (level 3),3,10003402,ENGINEERING TRUST TRAINING LIMITED
193,Building services engineering service and maintenance engineer (level 3),3,10001696,CORNWALL COLLEGE
193,Building services engineering service and maintenance engineer (level 3),3,10002917,HARTLEPOOL COLLEGE OF FURTHER EDUCATION
193,Building services engineering service and maintenance engineer (level 3),3,10004607,NEWHAM COLLEGE OF FURTHER EDUCATION
193,Building services engineering service and maintenance engineer (level 3),3,10007320,WFCCTT
193,Building services engineering service and maintenance engineer (level 3),3,10001465,BATH COLLEGE
